file,line,col,kind,text,raw_snippet
frontend/src/pages/LearnPage.tsx,245,33,string_double,mt-0.5 shrink-0 accent-sky-600,"""mt-0.5 shrink-0 accent-sky-600"""
frontend/src/pages/LearnPage.tsx,247,37,string_double,min-w-0 flex-1 break-words text-sm,"""min-w-0 flex-1 break-words text-sm"""
frontend/src/pages/LearnPage.tsx,247,77,string_single,LearnPage_244_reduce_paperwork_only_d19268d9e2,'LearnPage_244_reduce_paperwork_only_d19268d9e2'
frontend/src/pages/LearnPage.tsx,252,24,string_single,ui_learn_submit_answers,'ui_learn_submit_answers'
frontend/src/pages/LearnPage.tsx,259,30,string_double,mt-8 space-y-6,"""mt-8 space-y-6"""
frontend/src/pages/LearnPage.tsx,260,32,string_double,rounded-2xl border border-emerald-200/80 bg-emerald-50/90 px-4 py-4 text-center text-sm text-emerald-950 sm:px-5,"""rounded-2xl border border-emerald-200/80 bg-emerald-50/90 px-4 py-4 text-center text-sm text-emerald-950 sm:px-5"""
frontend/src/pages/LearnPage.tsx,261,30,string_single,LearnPage_258_congratulations_you_passed_70ea555952,'LearnPage_258_congratulations_you_passed_70ea555952'
frontend/src/pages/LearnPage.tsx,261,98,string_single,ui_learn_pass_saved_blurb,'ui_learn_pass_saved_blurb'
frontend/src/pages/LearnPage.tsx,266,29,string_double,compact,"""compact"""
frontend/src/pages/LearnPage.tsx,267,31,string_double,mx-auto w-full min-w-0 max-w-full shadow-md sm:max-w-xl,"""mx-auto w-full min-w-0 max-w-full shadow-md sm:max-w-xl"""
frontend/src/pages/LearnPage.tsx,270,32,string_double,flex flex-wrap justify-center gap-3,"""flex flex-wrap justify-center gap-3"""
frontend/src/pages/LearnPage.tsx,272,32,string_single,LearnPage_270_view_all_certificates_7adad16f2a,'LearnPage_270_view_all_certificates_7adad16f2a'
frontend/src/pages/LearnPage.tsx,275,37,string_double,secondary,"""secondary"""
frontend/src/pages/LearnPage.tsx,275,52,string_single,LearnPage_273_my_learning_06b8911395,'LearnPage_273_my_learning_06b8911395'
frontend/src/pages/LearnPage.tsx,281,30,string_double,mt-8 rounded-2xl border border-red-200/80 bg-red-50/90 p-5 text-sm text-red-900,"""mt-8 rounded-2xl border border-red-200/80 bg-red-50/90 p-5 text-sm text-red-900"""
frontend/src/pages/LearnPage.tsx,282,20,string_single,ui_learn_fail_message,'ui_learn_fail_message'
frontend/src/pages/LearnPage.tsx,285,27,string_double,secondary,"""secondary"""
frontend/src/pages/LearnPage.tsx,292,22,string_single,ui_learn_retry,'ui_learn_retry'
frontend/src/pages/LearnPage.tsx,303,20,string_double,min-h-[72vh] bg-slate-50 py-8 sm:py-12,"""min-h-[72vh] bg-slate-50 py-8 sm:py-12"""
frontend/src/pages/LearnPage.tsx,305,24,string_double,mb-6 flex flex-col gap-4 sm:flex-row sm:items-center sm:justify-between,"""mb-6 flex flex-col gap-4 sm:flex-row sm:items-center sm:justify-between"""
frontend/src/pages/LearnPage.tsx,306,26,string_double,min-w-0 flex-1,"""min-w-0 flex-1"""
frontend/src/pages/LearnPage.tsx,307,26,string_double,font-display text-[11px] font-semibold uppercase tracking-[0.2em] text-sky-700,"""font-display text-[11px] font-semibold uppercase tracking-[0.2em] text-sky-700"""
frontend/src/pages/LearnPage.tsx,307,110,string_single,LearnPage_305_now_learning_08b44848c4,'LearnPage_305_now_learning_08b44848c4'
frontend/src/pages/LearnPage.tsx,308,27,string_double,mt-1 break-words font-display text-lg font-semibold text-brand-900 sm:text-xl md:text-2xl,"""mt-1 break-words font-display text-lg font-semibold text-brand-900 sm:text-xl md:text-2xl"""
frontend/src/pages/LearnPage.tsx,314,23,string_double,shrink-0 text-sm font-medium text-sky-800 transition hover:text-sky-900 sm:pt-1,"""shrink-0 text-sm font-medium text-sky-800 transition hover:text-sky-900 sm:pt-1"""
frontend/src/pages/LearnPage.tsx,316,16,string_single,ui_learn_back_my_courses,'ui_learn_back_my_courses'
frontend/src/pages/LearnPage.tsx,320,24,string_double,mb-4 h-1.5 overflow-hidden rounded-full bg-slate-200/90,"""mb-4 h-1.5 overflow-hidden rounded-full bg-slate-200/90"""
frontend/src/pages/LearnPage.tsx,322,23,string_double,h-full rounded-full bg-gradient-to-r from-sky-500 to-amber-400,"""h-full rounded-full bg-gradient-to-r from-sky-500 to-amber-400"""
frontend/src/pages/LearnPage.tsx,329,24,string_double,"overflow-hidden rounded-3xl border border-slate-200/90 bg-white shadow-[0_20px_50px_-28px_rgba(15,23,42,0.15)] ring-1 ring-slate-200/60","""overflow-hidden rounded-3xl border border-slate-200/90 bg-white shadow-[0_20px_50px_-28px_rgba(15,23,42,0.15)] ring-1 r"
frontend/src/pages/LearnPage.tsx,330,26,string_double,relative flex aspect-[16/9] flex-col items-center justify-center overflow-hidden bg-gradient-to-b from-slate-50 to-slate-100/90 p-2 text-center sm:p-4,"""relative flex aspect-[16/9] flex-col items-center justify-center overflow-hidden bg-gradient-to-b from-slate-50 to-slat"
frontend/src/pages/LearnPage.tsx,332,25,string_double,pointer-events-none absolute inset-0 opacity-40 grid-pattern,"""pointer-events-none absolute inset-0 opacity-40 grid-pattern"""
frontend/src/pages/LearnPage.tsx,342,25,string_double,relative flex h-full w-full max-h-full flex-col items-center justify-center,"""relative flex h-full w-full max-h-full flex-col items-center justify-center"""
frontend/src/pages/LearnPage.tsx,344,28,string_double,absolute left-3 top-3 z-10 text-[10px] font-semibold uppercase tracking-[0.2em] text-sky-800 sm:left-4 sm:top-4 sm:text-xs,"""absolute left-3 top-3 z-10 text-[10px] font-semibold uppercase tracking-[0.2em] text-sky-800 sm:left-4 sm:top-4 sm:text"
frontend/src/pages/LearnPage.tsx,345,20,string_single,ui_learn_slide_progress,'ui_learn_slide_progress'
frontend/src/pages/LearnPage.tsx,351,29,string_double,max-h-full max-w-full rounded-xl object-contain shadow-md ring-1 ring-slate-200/80,"""max-h-full max-w-full rounded-xl object-contain shadow-md ring-1 ring-slate-200/80"""
frontend/src/pages/LearnPage.tsx,355,32,string_double,mt-10 max-w-xl px-4 font-display text-xl font-medium leading-snug text-brand-900 sm:text-2xl,"""mt-10 max-w-xl px-4 font-display text-xl font-medium leading-snug text-brand-900 sm:text-2xl"""
frontend/src/pages/LearnPage.tsx,356,24,string_single,ui_learn_voice_placeholder,'ui_learn_voice_placeholder'
frontend/src/pages/LearnPage.tsx,358,32,string_double,mt-5 text-xs text-slate-600,"""mt-5 text-xs text-slate-600"""
frontend/src/pages/LearnPage.tsx,358,65,string_single,ui_learn_upload_hint,'ui_learn_upload_hint'
frontend/src/pages/LearnPage.tsx,363,26,string_double,flex flex-col gap-4 border-t border-slate-200/90 bg-slate-50/80 p-4 sm:flex-row sm:items-center sm:justify-between sm:p-5 sm:px-8,"""flex flex-col gap-4 border-t border-slate-200/90 bg-slate-50/80 p-4 sm:flex-row sm:items-center sm:justify-between sm:p"
frontend/src/pages/LearnPage.tsx,364,28,string_double,flex min-w-0 flex-wrap items-center gap-2,"""flex min-w-0 flex-wrap items-center gap-2"""
frontend/src/pages/LearnPage.tsx,366,25,string_double,secondary,"""secondary"""
frontend/src/pages/LearnPage.tsx,367,27,string_double,!rounded-xl,"""!rounded-xl"""
frontend/src/pages/LearnPage.tsx,371,40,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/LearnPage.tsx,372,20,string_single,ui_learn_previous,'ui_learn_previous'
frontend/src/pages/LearnPage.tsx,375,25,string_double,secondary,"""secondary"""
frontend/src/pages/LearnPage.tsx,376,27,string_double,!rounded-xl,"""!rounded-xl"""
frontend/src/pages/LearnPage.tsx,380,20,string_single,ui_learn_next,'ui_learn_next'
frontend/src/pages/LearnPage.tsx,381,41,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/LearnPage.tsx,385,33,string_double,!rounded-xl sm:shrink-0,"""!rounded-xl sm:shrink-0"""
frontend/src/pages/LearnPage.tsx,386,20,string_single,ui_learn_take_knowledge_check,'ui_learn_take_knowledge_check'
frontend/src/pages/LearnPage.tsx,389,31,string_double,text-center text-sm text-slate-600 sm:text-left,"""text-center text-sm text-slate-600 sm:text-left"""
frontend/src/pages/LearnPage.tsx,389,84,string_single,LearnPage_389_complete_all_slides_to_unlock_the_test_0825f886f3,'LearnPage_389_complete_all_slides_to_unlock_the_test_0825f886f3'
frontend/src/pages/LoginPage.tsx,1,26,string_single,react,'react'
frontend/src/pages/LoginPage.tsx,2,48,string_single,react-router-dom,'react-router-dom'
frontend/src/pages/LoginPage.tsx,9,34,string_single,lucide-react,'lucide-react'
frontend/src/pages/LoginPage.tsx,21,28,string_single,learner,'learner'
frontend/src/pages/LoginPage.tsx,21,40,string_single,admin,'admin'
frontend/src/pages/LoginPage.tsx,22,39,string_single,learner,'learner'
frontend/src/pages/LoginPage.tsx,33,14,string_single,Enter name and email.,'Enter name and email.'
frontend/src/pages/LoginPage.tsx,42,16,string_single,Incorrect password for this demo account.,'Incorrect password for this demo account.'
frontend/src/pages/LoginPage.tsx,46,25,string_single,admin,'admin'
frontend/src/pages/LoginPage.tsx,60,14,string_single,Unknown email or use a demo account (password only applies to demo emails).,'Unknown email or use a demo account (password only applies to demo emails).'
frontend/src/pages/LoginPage.tsx,64,59,string_single,learner,'learner'
frontend/src/pages/LoginPage.tsx,73,20,string_double,relative z-10 flex h-full min-h-0 w-full flex-col justify-between p-6 lg:p-8 xl:p-10,"""relative z-10 flex h-full min-h-0 w-full flex-col justify-between p-6 lg:p-8 xl:p-10"""
frontend/src/pages/LoginPage.tsx,74,22,string_double,shrink-0,"""shrink-0"""
frontend/src/pages/LoginPage.tsx,75,29,string_double,brightness-0 invert drop-shadow-md,"""brightness-0 invert drop-shadow-md"""
frontend/src/pages/LoginPage.tsx,76,24,string_double,mt-5 inline-flex items-center gap-2 rounded-full border border-white/20 bg-black/25 px-3 py-1 text-[10px] font-semibold uppercase tracking-[0.2em] text-sky-100/95 backdrop-blur-md,"""mt-5 inline-flex items-center gap-2 rounded-full border border-white/20 bg-black/25 px-3 py-1 text-[10px] font-semibold"
frontend/src/pages/LoginPage.tsx,77,31,string_double,h-3.5 w-3.5 text-amber-400,"""h-3.5 w-3.5 text-amber-400"""
frontend/src/pages/LoginPage.tsx,78,14,string_single,ui_login_learning_hub,'ui_login_learning_hub'
frontend/src/pages/LoginPage.tsx,80,22,string_double,mt-4 font-display text-2xl font-bold leading-[1.15] tracking-tight text-white drop-shadow-sm sm:text-3xl xl:text-[2rem],"""mt-4 font-display text-2xl font-bold leading-[1.15] tracking-tight text-white drop-shadow-sm sm:text-3xl xl:text-[2rem]"
frontend/src/pages/LoginPage.tsx,81,14,string_single,ui_login_welcome_back,'ui_login_welcome_back'
frontend/src/pages/LoginPage.tsx,83,22,string_double,mt-2.5 max-w-md text-sm leading-snug text-slate-200/90,"""mt-2.5 max-w-md text-sm leading-snug text-slate-200/90"""
frontend/src/pages/LoginPage.tsx,83,82,string_single,ui_login_hero_sub,'ui_login_hero_sub'
frontend/src/pages/LoginPage.tsx,86,20,string_double,my-6 max-w-md font-display text-base font-semibold leading-snug tracking-tight text-white/95 sm:text-lg,"""my-6 max-w-md font-display text-base font-semibold leading-snug tracking-tight text-white/95 sm:text-lg"""
frontend/src/pages/LoginPage.tsx,87,12,string_single,ui_login_continue_slides,'ui_login_continue_slides'
frontend/src/pages/LoginPage.tsx,90,22,string_double,mt-auto flex shrink-0 items-start gap-2.5 rounded-xl border border-white/15 bg-slate-950/45 p-3 shadow-lg shadow-black/20 backdrop-blur-md ring-1 ring-white/10,"""mt-auto flex shrink-0 items-start gap-2.5 rounded-xl border border-white/15 bg-slate-950/45 p-3 shadow-lg shadow-black/"
frontend/src/pages/LoginPage.tsx,91,24,string_double,flex h-9 w-9 shrink-0 items-center justify-center rounded-lg bg-gradient-to-br from-sky-500 to-sky-600 text-white shadow-sm shadow-sky-600/25 ring-1 ring-sky-400/30,"""flex h-9 w-9 shrink-0 items-center justify-center rounded-lg bg-gradient-to-br from-sky-500 to-sky-600 text-white shado"
frontend/src/pages/LoginPage.tsx,92,29,string_double,h-5 w-5,"""h-5 w-5"""
frontend/src/pages/LoginPage.tsx,94,22,string_double,text-[12px] leading-snug text-slate-200 sm:text-[13px],"""text-[12px] leading-snug text-slate-200 sm:text-[13px]"""
frontend/src/pages/LoginPage.tsx,95,27,string_double,font-medium text-white,"""font-medium text-white"""
frontend/src/pages/LoginPage.tsx,95,55,string_single,LoginPage_96_demo_mode_1a488710f3,'LoginPage_96_demo_mode_1a488710f3'
frontend/src/pages/LoginPage.tsx,95,103,string_single,ui_login_session_stored,'ui_login_session_stored'
frontend/src/pages/LoginPage.tsx,96,27,string_double,rounded bg-white/10 px-1.5 py-0.5 text-xs text-sky-100 ring-1 ring-white/15,"""rounded bg-white/10 px-1.5 py-0.5 text-xs text-sky-100 ring-1 ring-white/15"""
frontend/src/pages/LoginPage.tsx,96,108,string_single,LoginPage_97_localstorage_02eb1af1d8,'LoginPage_97_localstorage_02eb1af1d8'
frontend/src/pages/LoginPage.tsx,97,14,string_single,ui_login_production_auth,'ui_login_production_auth'
frontend/src/pages/LoginPage.tsx,105,22,string_double,lg:hidden,"""lg:hidden"""
frontend/src/pages/LoginPage.tsx,106,27,string_double,dark,"""dark"""
frontend/src/pages/LoginPage.tsx,109,20,string_double,inline-flex w-fit items-center rounded-full border border-sky-200/80 bg-gradient-to-r from-sky-50 to-white px-3 py-1 font-display text-[11px] font-semibold uppercase tracking-[0.22em] text-sky-800 shadow-sm shadow-sky-900/5,"""inline-flex w-fit items-center rounded-full border border-sky-200/80 bg-gradient-to-r from-sky-50 to-white px-3 py-1 fo"
frontend/src/pages/LoginPage.tsx,110,12,string_single,ui_login_signin_badge,'ui_login_signin_badge'
frontend/src/pages/LoginPage.tsx,112,21,string_double,mt-3 font-display text-2xl font-bold tracking-tight sm:text-3xl,"""mt-3 font-display text-2xl font-bold tracking-tight sm:text-3xl"""
frontend/src/pages/LoginPage.tsx,113,25,string_double,bg-gradient-to-r from-sky-800 via-sky-700 to-brand-900 bg-clip-text text-transparent,"""bg-gradient-to-r from-sky-800 via-sky-700 to-brand-900 bg-clip-text text-transparent"""
frontend/src/pages/LoginPage.tsx,113,115,string_single,LoginPage_114_access_your_account_21d9d6cb8d,'LoginPage_114_access_your_account_21d9d6cb8d'
frontend/src/pages/LoginPage.tsx,115,20,string_double,mt-2 text-sm leading-snug text-slate-600,"""mt-2 text-sm leading-snug text-slate-600"""
frontend/src/pages/LoginPage.tsx,115,66,string_single,ui_login_demo_accounts_blurb,'ui_login_demo_accounts_blurb'
frontend/src/pages/LoginPage.tsx,117,22,string_double,"relative mt-6 overflow-hidden rounded-2xl border border-sky-200/70 bg-white/95 p-5 shadow-[0_6px_28px_-6px_rgba(14,165,233,0.18),0_20px_44px_-26px_rgba(15,23,42,0.12)] ring-1 ring-sky-100/70 backdrop-blur-[2px] sm:p-6","""relative mt-6 overflow-hidden rounded-2xl border border-sky-200/70 bg-white/95 p-5 shadow-[0_6px_28px_-6px_rgba(14,165,"
frontend/src/pages/LoginPage.tsx,118,24,string_double,absolute inset-x-0 top-0 h-[3px] bg-gradient-to-r from-sky-400 via-sky-500 to-amber-400,"""absolute inset-x-0 top-0 h-[3px] bg-gradient-to-r from-sky-400 via-sky-500 to-amber-400"""
frontend/src/pages/LoginPage.tsx,119,24,string_double,relative rounded-xl border border-sky-100/90 bg-gradient-to-br from-sky-50/95 to-white p-3 shadow-inner shadow-sky-900/[0.03] sm:p-4,"""relative rounded-xl border border-sky-100/90 bg-gradient-to-br from-sky-50/95 to-white p-3 shadow-inner shadow-sky-900/"
frontend/src/pages/LoginPage.tsx,120,26,string_double,flex flex-wrap items-center gap-2,"""flex flex-wrap items-center gap-2"""
frontend/src/pages/LoginPage.tsx,121,29,string_double,rounded-md bg-gradient-to-r from-sky-500 to-sky-600 px-2 py-0.5 text-[10px] font-bold uppercase tracking-wider text-white shadow-sm shadow-sky-600/30,"""rounded-md bg-gradient-to-r from-sky-500 to-sky-600 px-2 py-0.5 text-[10px] font-bold uppercase tracking-wider text-whi"
frontend/src/pages/LoginPage.tsx,122,18,string_single,ui_login_demo_label,'ui_login_demo_label'
frontend/src/pages/LoginPage.tsx,124,26,string_double,font-display text-sm font-semibold text-brand-900,"""font-display text-sm font-semibold text-brand-900"""
frontend/src/pages/LoginPage.tsx,124,81,string_single,LoginPage_127_credentials_3566ce30f4,'LoginPage_127_credentials_3566ce30f4'
frontend/src/pages/LoginPage.tsx,126,25,string_double,mt-3 space-y-2 text-xs leading-snug text-slate-700 sm:text-[13px],"""mt-3 space-y-2 text-xs leading-snug text-slate-700 sm:text-[13px]"""
frontend/src/pages/LoginPage.tsx,127,27,string_double,border-b border-slate-200/80 pb-2,"""border-b border-slate-200/80 pb-2"""
frontend/src/pages/LoginPage.tsx,128,31,string_double,font-semibold text-brand-900,"""font-semibold text-brand-900"""
frontend/src/pages/LoginPage.tsx,128,65,string_single,LoginPage_131_learner_b682d45e95,'LoginPage_131_learner_b682d45e95'
frontend/src/pages/LoginPage.tsx,129,30,string_double,mt-1.5 flex flex-wrap gap-x-2 gap-y-1 font-mono text-[11px] text-slate-600 sm:text-xs,"""mt-1.5 flex flex-wrap gap-x-2 gap-y-1 font-mono text-[11px] text-slate-600 sm:text-xs"""
frontend/src/pages/LoginPage.tsx,130,33,string_double,rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80,"""rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80"""
frontend/src/pages/LoginPage.tsx,130,93,string_single,LoginPage_133_learner_demo_local_1e53c0b9b5,'LoginPage_133_learner_demo_local_1e53c0b9b5'
frontend/src/pages/LoginPage.tsx,131,33,string_double,rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80,"""rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80"""
frontend/src/pages/LoginPage.tsx,131,93,string_single,LoginPage_134_demolearner123_e77c6c88a4,'LoginPage_134_demolearner123_e77c6c88a4'
frontend/src/pages/LoginPage.tsx,133,28,string_double,mt-1.5 text-[11px] text-slate-500,"""mt-1.5 text-[11px] text-slate-500"""
frontend/src/pages/LoginPage.tsx,133,67,string_single,LoginPage_136_includes_sample_enrollments_77f0aba676,'LoginPage_136_includes_sample_enrollments_77f0aba676'
frontend/src/pages/LoginPage.tsx,136,31,string_double,font-semibold text-brand-900,"""font-semibold text-brand-900"""
frontend/src/pages/LoginPage.tsx,136,65,string_single,LoginPage_139_admin_b34ada061f,'LoginPage_139_admin_b34ada061f'
frontend/src/pages/LoginPage.tsx,137,30,string_double,mt-1.5 flex flex-wrap gap-x-2 gap-y-1 font-mono text-[11px] text-slate-600 sm:text-xs,"""mt-1.5 flex flex-wrap gap-x-2 gap-y-1 font-mono text-[11px] text-slate-600 sm:text-xs"""
frontend/src/pages/LoginPage.tsx,138,33,string_double,rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80,"""rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80"""
frontend/src/pages/LoginPage.tsx,138,93,string_single,LoginPage_141_admin_demo_local_5e88667d06,'LoginPage_141_admin_demo_local_5e88667d06'
frontend/src/pages/LoginPage.tsx,139,33,string_double,rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80,"""rounded-md bg-white px-2 py-1 ring-1 ring-slate-200/80"""
frontend/src/pages/LoginPage.tsx,139,93,string_single,LoginPage_142_demoadmin123_382d067b34,'LoginPage_142_demoadmin123_382d067b34'
frontend/src/pages/LoginPage.tsx,143,26,string_double,mt-3 flex flex-wrap gap-2,"""mt-3 flex flex-wrap gap-2"""
frontend/src/pages/LoginPage.tsx,144,26,string_double,button,"""button"""
frontend/src/pages/LoginPage.tsx,144,43,string_double,secondary,"""secondary"""
frontend/src/pages/LoginPage.tsx,144,65,string_double,!rounded-lg !py-2 !text-xs,"""!rounded-lg !py-2 !text-xs"""
frontend/src/pages/LoginPage.tsx,144,118,string_single,learner,'learner'
frontend/src/pages/LoginPage.tsx,145,18,string_single,ui_login_apply_learner,'ui_login_apply_learner'
frontend/src/pages/LoginPage.tsx,147,26,string_double,button,"""button"""
frontend/src/pages/LoginPage.tsx,147,43,string_double,secondary,"""secondary"""
frontend/src/pages/LoginPage.tsx,147,65,string_double,!rounded-lg !py-2 !text-xs,"""!rounded-lg !py-2 !text-xs"""
frontend/src/pages/LoginPage.tsx,147,118,string_single,admin,'admin'
frontend/src/pages/LoginPage.tsx,148,18,string_single,ui_login_apply_admin,'ui_login_apply_admin'
frontend/src/pages/LoginPage.tsx,153,43,string_double,mt-6 space-y-4,"""mt-6 space-y-4"""
frontend/src/pages/LoginPage.tsx,155,28,string_double,name,"""name"""
frontend/src/pages/LoginPage.tsx,155,45,string_double,block text-xs font-semibold uppercase tracking-wider text-slate-500,"""block text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/LoginPage.tsx,156,18,string_single,ui_login_label_full_name,'ui_login_label_full_name'
frontend/src/pages/LoginPage.tsx,158,26,string_double,mt-0.5 text-[11px] text-slate-400,"""mt-0.5 text-[11px] text-slate-400"""
frontend/src/pages/LoginPage.tsx,158,65,string_single,LoginPage_161_shown_on_certificates_a1cec36c08,'LoginPage_161_shown_on_certificates_a1cec36c08'
frontend/src/pages/LoginPage.tsx,159,23,string_double,name,"""name"""
frontend/src/pages/LoginPage.tsx,159,40,string_double,input-pro mt-2,"""input-pro mt-2"""
frontend/src/pages/LoginPage.tsx,159,125,string_double,name,"""name"""
frontend/src/pages/LoginPage.tsx,162,28,string_double,email,"""email"""
frontend/src/pages/LoginPage.tsx,162,46,string_double,block text-xs font-semibold uppercase tracking-wider text-slate-500,"""block text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/LoginPage.tsx,163,18,string_single,ui_login_label_email,'ui_login_label_email'
frontend/src/pages/LoginPage.tsx,166,18,string_double,email,"""email"""
frontend/src/pages/LoginPage.tsx,167,20,string_double,email,"""email"""
frontend/src/pages/LoginPage.tsx,168,25,string_double,input-pro mt-2,"""input-pro mt-2"""
frontend/src/pages/LoginPage.tsx,171,28,string_double,email,"""email"""
frontend/src/pages/LoginPage.tsx,175,28,string_double,password,"""password"""
frontend/src/pages/LoginPage.tsx,175,49,string_double,block text-xs font-semibold uppercase tracking-wider text-slate-500,"""block text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/LoginPage.tsx,176,18,string_single,ui_login_label_password,'ui_login_label_password'
frontend/src/pages/LoginPage.tsx,178,26,string_double,mt-0.5 text-[11px] text-slate-400,"""mt-0.5 text-[11px] text-slate-400"""
frontend/src/pages/LoginPage.tsx,178,65,string_single,LoginPage_181_required_only_for_demo_emails_above_5bb152683d,'LoginPage_181_required_only_for_demo_emails_above_5bb152683d'
frontend/src/pages/LoginPage.tsx,180,18,string_double,password,"""password"""
frontend/src/pages/LoginPage.tsx,181,20,string_double,password,"""password"""
frontend/src/pages/LoginPage.tsx,182,25,string_double,input-pro mt-2,"""input-pro mt-2"""
frontend/src/pages/LoginPage.tsx,185,28,string_double,current-password,"""current-password"""
frontend/src/pages/LoginPage.tsx,188,31,string_double,text-sm font-medium text-red-600,"""text-sm font-medium text-red-600"""
frontend/src/pages/LoginPage.tsx,189,24,string_double,submit,"""submit"""
frontend/src/pages/LoginPage.tsx,189,43,string_double,w-full !py-3,"""w-full !py-3"""
frontend/src/pages/LoginPage.tsx,190,16,string_single,ui_login_continue_btn,'ui_login_continue_btn'
frontend/src/pages/LoginPage.tsx,195,20,string_double,mt-4 text-center text-sm,"""mt-4 text-center text-sm"""
frontend/src/pages/LoginPage.tsx,196,47,string_double,font-medium text-slate-500 transition hover:text-sky-700,"""font-medium text-slate-500 transition hover:text-sky-700"""
frontend/src/pages/LoginPage.tsx,197,14,string_single,ui_login_forgot,'ui_login_forgot'
frontend/src/pages/LoginPage.tsx,200,20,string_double,mt-3 rounded-xl border border-sky-100/80 bg-sky-50/40 px-4 py-3 text-center text-sm text-slate-600,"""mt-3 rounded-xl border border-sky-100/80 bg-sky-50/40 px-4 py-3 text-center text-sm text-slate-600"""
frontend/src/pages/LoginPage.tsx,201,12,string_single,ui_login_new_here,'ui_login_new_here'
frontend/src/pages/LoginPage.tsx,202,40,string_double,font-semibold text-sky-700 underline decoration-sky-300/80 underline-offset-2 transition hover:text-sky-800,"""font-semibold text-sky-700 underline decoration-sky-300/80 underline-offset-2 transition hover:text-sky-800"""
frontend/src/pages/LoginPage.tsx,203,14,string_single,ui_login_create_account,'ui_login_create_account'
frontend/src/pages/MyCoursesPage.tsx,1,22,string_single,react-router-dom,'react-router-dom'
frontend/src/pages/MyCoursesPage.tsx,2,22,string_single,clsx,'clsx'
frontend/src/pages/MyCoursesPage.tsx,4,26,string_single,@tanstack/react-query,'@tanstack/react-query'
frontend/src/pages/MyCoursesPage.tsx,5,24,string_single,framer-motion,'framer-motion'
frontend/src/pages/MyCoursesPage.tsx,15,26,string_single,lucide-react,'lucide-react'
frontend/src/pages/MyCoursesPage.tsx,23,22,string_double,flex min-h-[50vh] flex-col items-center justify-center px-4 py-20,"""flex min-h-[50vh] flex-col items-center justify-center px-4 py-20"""
frontend/src/pages/MyCoursesPage.tsx,24,30,string_double,max-w-md text-center,"""max-w-md text-center"""
frontend/src/pages/MyCoursesPage.tsx,25,26,string_double,mx-auto flex h-16 w-16 items-center justify-center rounded-2xl bg-sky-500/10 text-sky-700 ring-1 ring-sky-500/20,"""mx-auto flex h-16 w-16 items-center justify-center rounded-2xl bg-sky-500/10 text-sky-700 ring-1 ring-sky-500/20"""
frontend/src/pages/MyCoursesPage.tsx,26,33,string_double,h-8 w-8,"""h-8 w-8"""
frontend/src/pages/MyCoursesPage.tsx,28,25,string_double,mt-8 font-display text-3xl font-bold text-brand-900,"""mt-8 font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/MyCoursesPage.tsx,28,82,string_single,MyCoursesPage_26_my_learning_4f0acae2e9,'MyCoursesPage_26_my_learning_4f0acae2e9'
frontend/src/pages/MyCoursesPage.tsx,29,24,string_double,mt-3 text-slate-600,"""mt-3 text-slate-600"""
frontend/src/pages/MyCoursesPage.tsx,29,49,string_single,MyCoursesPage_27_sign_in_to_see_purchased_courses_and_resume_prog_85eda6f249,'MyCoursesPage_27_sign_in_to_see_purchased_courses_and_resume_prog_85eda6f249'
frontend/src/pages/MyCoursesPage.tsx,30,39,string_double,mt-10 inline-block,"""mt-10 inline-block"""
frontend/src/pages/MyCoursesPage.tsx,31,24,string_single,MyCoursesPage_29_sign_in_9c1c364391,'MyCoursesPage_29_sign_in_9c1c364391'
frontend/src/pages/MyCoursesPage.tsx,43,20,string_double,py-12 sm:py-16 lg:py-20,"""py-12 sm:py-16 lg:py-20"""
frontend/src/pages/MyCoursesPage.tsx,49,27,string_double,font-display text-4xl font-bold tracking-tight text-brand-900,"""font-display text-4xl font-bold tracking-tight text-brand-900"""
frontend/src/pages/MyCoursesPage.tsx,49,94,string_single,MyCoursesPage_47_my_learning_c07f056316,'MyCoursesPage_47_my_learning_c07f056316'
frontend/src/pages/MyCoursesPage.tsx,50,26,string_double,mt-3 max-w-xl text-slate-600,"""mt-3 max-w-xl text-slate-600"""
frontend/src/pages/MyCoursesPage.tsx,58,23,string_double,mt-8 space-y-5,"""mt-8 space-y-5"""
frontend/src/pages/MyCoursesPage.tsx,60,21,string_double,hidden,"""hidden"""
frontend/src/pages/MyCoursesPage.tsx,61,21,string_double,show,"""show"""
frontend/src/pages/MyCoursesPage.tsx,71,26,string_double,mt-14 rounded-3xl border-2 border-dashed border-slate-200 bg-white/60 px-8 py-16 text-center,"""mt-14 rounded-3xl border-2 border-dashed border-slate-200 bg-white/60 px-8 py-16 text-center"""
